Run,Detector,Yield,Yield err,Area,Area err,Fit Status
run0337,det_h0-3,0.000211053,4.76048e-06,95.3674,2.15109,1
run0337,det_h0-4,0.000211053,2.3785e-05,95.3674,10.7476,1
run0337,det_h0-5,0.000211053,4.82169e-06,95.3674,2.17875,1
run0337,det_h0-6,0.183921,0.000821745,83107.2,371.317,0
run0337,det_h0-7,0.000211053,5.46282e-06,95.3674,2.46845,1
run0337,det_h1-0,0.000211053,1.79265e-05,95.3674,8.10035,1
run0337,det_h1-1,0.14012,0.00304868,63315.2,1377.59,0
run0337,det_h1-2,0.000211053,1.15687e-05,95.3674,5.22747,1
run0337,det_h1-3,0.000211053,2.39551e-06,95.3674,1.08244,1
run0337,det_h1-4,0.219857,0.00158069,99345.4,714.256,0
run0338,det_h0-0,0.172319,0.00305053,80947.9,1433.01,0
run0338,det_h0-1,0.157412,0.00597114,73945.5,2804.99,0
run0338,det_h0-2,0.000203014,3.81669e-06,95.3674,1.79292,1
run0338,det_h0-3,0.000203014,8.00235e-06,95.3674,3.75916,1
run0338,det_h0-4,0.000203014,4.63491e-06,95.3674,2.17728,1
run0338,det_h0-5,0.000203014,2.92833e-06,95.3674,1.3756,1
run0338,det_h0-6,0.15317,0.000823231,71952.9,386.718,0
run0338,det_h0-7,0.000203014,6.65848e-06,95.3674,3.12787,1
run0338,det_h1-0,0.12158,0.00373507,57113.1,1754.57,0
run0338,det_h1-1,0.119307,0.00215786,56045.4,1013.67,0
run0338,det_h1-2,0.000203014,4.57582e-06,95.3674,2.14952,1
run0338,det_h1-3,0.000203014,2.17252e-06,95.3674,1.02056,1
run0338,det_h1-4,0.16517,0.00393175,77589.8,1846.97,1
run0339,det_h0-0,0.132035,0.00349541,64389.6,1704.61,0
run0339,det_h0-1,0.116479,0.00371703,56803.2,1812.69,0
run0339,det_h0-2,0.0518194,0.00283554,25270.8,1382.81,0
run0339,det_h0-3,0.000195557,9.92687e-06,95.3674,4.84105,1
run0339,det_h0-4,0.000195557,1.25378e-05,95.3674,6.11431,1
run0339,det_h0-5,0.0917529,0.00913421,44745.2,4454.49,0
run0339,det_h0-6,0.101252,0.00319832,49377.5,1559.73,0
run0339,det_h0-7,0.0954413,0.00293855,46544,1433.05,0
run0339,det_h1-0,0.0931518,0.00231232,45427.4,1127.65,1
run0339,det_h1-1,0.0855048,0.00255166,41698.2,1244.37,0
run0339,det_h1-2,0.000195557,1.69156e-05,95.3674,8.24924,1
run0339,det_h1-3,0.102698,0.00659595,50082.7,3216.65,1
run0339,det_h1-4,0.119804,0.00325831,58424.9,1588.98,0
run0340,det_h0-0,0.106683,0.00582281,28006.5,1528.62,0
run0340,det_h0-1,0.0900299,0.00514867,23634.8,1351.64,0
run0340,det_h0-2,0.0429342,0.00252203,11271.2,662.089,0
run0340,det_h0-3,0.000363274,1.24454e-05,95.3674,3.2672,1
run0340,det_h0-4,0.0715202,0.00404123,18775.6,1060.91,0
run0340,det_h0-5,0.000363274,1.22159e-05,95.3674,3.20695,1
run0340,det_h0-6,0.0877159,0.00080899,23027.4,212.378,1
run0340,det_h0-7,0.0848551,0.00125816,22276.3,330.295,0
run0340,det_h1-0,0.0701141,0.00242923,18406.5,637.727,0
run0340,det_h1-1,0.0670408,0.00264083,17599.7,693.276,0
run0340,det_h1-2,0.00684314,0.0101351,1796.47,2660.68,0
run0340,det_h1-3,0.000363274,4.45777e-06,95.3674,1.17026,1
run0340,det_h1-4,0.0973819,0.00302955,25564.9,795.323,0
run0341,det_h0-0,0.0563961,0.00193526,19714.2,676.504,1
run0341,det_h0-1,0.0569594,0.00114344,19911.1,399.71,0
run0341,det_h0-2,0.0229092,0.00199413,8008.3,697.083,0
run0341,det_h0-3,0.000272816,6.95054e-06,95.3674,2.42968,1
run0341,det_h0-4,0.0380231,0.00167275,13291.6,584.738,0
run0341,det_h0-5,0.0403189,0.00330056,14094.2,1153.77,0
run0341,det_h0-6,0.000272816,7.11083e-06,95.3674,2.48571,1
run0341,det_h0-7,0.0382242,0.00471805,13361.9,1649.27,0
run0341,det_h1-0,0.0476724,0.000851443,16664.7,297.636,0
run0341,det_h1-1,0.0443918,0.00049383,15517.9,172.627,0
run0341,det_h1-2,0.0086351,0.00358562,3018.55,1253.41,1
run0341,det_h1-3,0.000272816,5.19248e-06,95.3674,1.81512,1
run0341,det_h1-4,0.000272816,6.31429e-06,95.3674,2.20727,1
run0342,det_h0-0,0.0129923,0.00244758,4827.56,909.448,0
run0342,det_h0-1,0.0139251,0.00150992,5174.15,561.042,0
run0342,det_h0-2,0.00644747,0.00105233,2395.68,391.016,0
run0342,det_h0-3,0.0119143,0.00128317,4426.98,476.786,0
run0342,det_h0-4,0.012318,0.000459393,4577,170.697,1
run0342,det_h0-5,0.0124491,0.000904537,4625.73,336.099,0
run0342,det_h0-6,0.0139673,0.000953843,5189.84,354.419,0
run0342,det_h0-7,0.0104373,0.00144304,3878.18,536.191,0
run0342,det_h1-0,0.0121233,0.000996371,4504.65,370.222,1
run0342,det_h1-1,0.0113739,0.000359076,4226.21,133.422,0
run0342,det_h1-2,0.00601948,0.000371286,2236.66,137.959,0
run0342,det_h1-3,0.00610875,0.000895572,2269.83,332.768,0
run0342,det_h1-4,0.0153994,0.000532255,5721.96,197.77,0
run0343,det_h0-0,0.0157831,0.000716291,3908.24,177.369,0
run0343,det_h0-1,0.000385135,9.19072e-06,95.3674,2.27582,1
run0343,det_h0-2,0.00379348,0.00116987,939.345,289.684,0
run0343,det_h0-3,0.00860941,0.00194875,2131.87,482.552,0
run0343,det_h0-4,0.0114089,0.00286615,2825.08,709.719,0
run0343,det_h0-5,0.0120261,0.00185173,2977.92,458.526,0
run0343,det_h0-6,0.0137901,0.000684966,3414.73,169.612,1
run0343,det_h0-7,0.0119291,0.00167809,2953.89,415.532,0
run0343,det_h1-0,0.0114256,0.000806152,2829.21,199.62,0
run0343,det_h1-1,0.00780951,0.00111264,1933.8,275.512,0
run0343,det_h1-2,0.00575948,0.0016928,1426.17,419.173,0
run0343,det_h1-3,0.000385135,1.08952e-05,95.3674,2.69789,1
run0343,det_h1-4,0.0149564,0.00108187,3703.52,267.894,0
run0344,det_h0-0,0.0165568,0.00100268,2737.82,165.802,0
run0344,det_h0-1,0.012457,0.00277414,2059.87,458.729,0
run0344,det_h0-2,0.00671552,0.00137766,1110.47,227.808,0
run0344,det_h0-3,0.00976844,0.00196892,1615.3,325.578,0
run0344,det_h0-4,0.0129356,0.00069483,2139.01,114.896,0
run0344,det_h0-5,0.0131187,0.000858535,2169.29,141.966,0
run0344,det_h0-6,0.0139148,0.000668782,2300.93,110.589,0
run0344,det_h0-7,0.0145399,0.000792088,2404.31,130.979,0
run0344,det_h1-0,0.0110898,0.00324115,1833.8,535.953,1
run0344,det_h1-1,0.000576729,3.36539e-05,95.3674,5.56497,1
run0344,det_h1-2,0.00530302,0.000966498,876.902,159.819,0
run0344,det_h1-3,0.0154537,0.00141284,2555.41,233.626,0
run0344,det_h1-4,0.0137445,0.00228504,2272.78,377.851,0
run0345,det_h0-0,0.0178677,0.00299533,1349.9,226.297,0
run0345,det_h0-1,0.00126231,3.7253e-05,95.3674,2.81446,1
run0345,det_h0-2,0.00126231,7.61722e-05,95.3674,5.75481,1
run0345,det_h0-3,0.0149232,0.0012721,1127.45,96.1075,0
run0345,det_h0-4,0.0117349,0.00220484,886.574,166.576,0
run0345,det_h0-5,0.00218326,0.00172962,164.945,130.673,1
run0345,det_h0-6,0.0159774,0.0011733,1207.09,88.6431,0
run0345,det_h0-7,0.0144572,0.00119496,1092.24,90.2794,0
run0345,det_h1-0,0.0141166,0.00102558,1066.51,77.4828,0
run0345,det_h1-1,0.00717541,0.00158933,542.103,120.074,1
run0345,det_h1-2,0.00887097,0.00146206,670.202,110.459,0
run0345,det_h1-3,0.00126231,3.92982e-05,95.3674,2.96898,1
run0345,det_h1-4,0.00939983,0.00233967,710.157,176.762,0
run0346,det_h0-0,0.0020256,0.000160247,95.3674,7.54461,1
run0346,det_h0-1,0.0264632,0.00320629,1245.91,150.955,0
run0346,det_h0-2,0.0020256,0.000154715,95.3674,7.28415,1
run0346,det_h0-3,0.0020256,0.000120542,95.3674,5.67525,1
run0346,det_h0-4,0.0020256,1268.32,95.3674,5.97139e+07,1
run0346,det_h0-5,0.0020256,0.000250111,95.3674,11.7755,1
run0346,det_h0-6,0.0221711,0.00117499,1043.84,55.3197,0
run0346,det_h0-7,0.0228301,0.00138993,1074.87,65.4392,0
run0346,det_h1-0,0.0020256,0.000209712,95.3674,9.87347,1
run0346,det_h1-1,0.0237968,0.00140073,1120.38,65.9479,1
run0346,det_h1-2,0.0125658,0.00113251,591.609,53.3197,0
run0346,det_h1-3,0.0020256,9.08486e-05,95.3674,4.27724,1
run0346,det_h1-4,0.0020256,8.96215e-05,95.3674,4.21947,1
run0347,det_h0-0,0.0323061,0.00158081,3255.9,159.318,0
run0347,det_h0-1,0.0282452,0.00104759,2846.64,105.579,0
run0347,det_h0-2,0.00134648,0.000602278,135.703,60.6994,0
run0347,det_h0-3,0.018755,0.00322237,1890.19,324.76,0
run0347,det_h0-4,0.0150126,0.00546122,1513.02,550.398,0
run0347,det_h0-5,0.0222728,0.00212407,2244.72,214.07,0
run0347,det_h0-6,0.000946265,7.10267e-05,95.3674,7.15829,1
run0347,det_h0-7,0.0234812,0.00108817,2366.51,109.669,0
run0347,det_h1-0,0.0214105,0.00576449,2157.81,580.963,1
run0347,det_h1-1,0.0173591,0.00584536,1749.51,589.113,0
run0347,det_h1-2,0.0138037,0.00346287,1391.18,348.998,0
run0347,det_h1-3,0.000946265,3.08887e-05,95.3674,3.11305,1
run0347,det_h1-4,0.0317529,0.00119063,3200.15,119.995,0
run0348,det_h0-0,0.0278489,0.000685003,4610.85,113.414,0
run0348,det_h0-1,0.0209579,0.00291934,3469.93,483.346,0
run0348,det_h0-2,0.00233044,0.00182397,385.845,301.989,0
run0348,det_h0-3,0.0130364,0.00189319,2158.4,313.449,0
run0348,det_h0-4,0.0182904,0.00273602,3028.28,452.995,0
run0348,det_h0-5,0.0203969,0.00077676,3377.06,128.606,0
run0348,det_h0-6,0.0202607,0.00167115,3354.5,276.687,0
run0348,det_h0-7,0.0131967,0.00186216,2184.95,308.312,0
run0348,det_h1-0,0.0191963,0.00141447,3178.27,234.189,0
run0348,det_h1-1,0.0188353,0.000717223,3118.51,118.748,1
run0348,det_h1-2,0.000576005,2.68226e-05,95.3674,4.44093,1
run0348,det_h1-3,0.0239796,0.00270319,3970.23,447.56,0
run0348,det_h1-4,0.0197239,0.00221179,3265.63,366.2,1
run0349,det_h0-0,0.0244265,0.0005821,4184.29,99.7144,0
run0349,det_h0-1,0.0231974,0.000743518,3973.73,127.365,0
run0349,det_h0-2,0.000332144,7.91129e-05,56.8965,13.5521,1
run0349,det_h0-3,0.0175372,0.000736575,3004.15,126.176,0
run0349,det_h0-4,0.000556724,4.72266e-05,95.3674,8.08996,1
run0349,det_h0-5,0.0173848,0.00098421,2978.03,168.596,0
run0349,det_h0-6,0.0182724,0.00151677,3130.08,259.824,0
run0349,det_h0-7,0.00797159,0.00231264,1365.54,396.158,0
run0349,det_h1-0,0.0108315,0.00299349,1855.44,512.788,0
run0349,det_h1-1,0.0184196,0.000919475,3155.3,157.507,0
run0349,det_h1-2,0.000556724,4.10868e-05,95.3674,7.03821,1
run0349,det_h1-3,0.000556724,1.21278e-05,95.3674,2.07751,1
run0349,det_h1-4,0.0225557,0.00111317,3863.81,190.687,0
run0350,det_h0-0,0.00453201,0.000858382,1080.95,204.736,0
run0350,det_h0-1,0.00524217,0.00110966,1250.33,264.67,0
run0350,det_h0-2,0.00262599,0.000946046,626.335,225.645,0
run0350,det_h0-3,0.0023512,0.000889096,560.795,212.062,1
run0350,det_h0-4,0.00445303,0.00066067,1062.11,157.579,0
run0350,det_h0-5,0.00201659,0.00127559,480.986,304.245,1
run0350,det_h0-6,0.00496549,0.00042494,1184.34,101.354,0
run0350,det_h0-7,0.00557658,0.000869156,1330.09,207.306,0
run0350,det_h1-0,0.00344032,0.000983066,820.563,234.475,0
run0350,det_h1-1,0.00292771,0.000712137,698.3,169.855,0
run0350,det_h1-2,0.00244469,0.000589821,583.093,140.681,0
run0350,det_h1-3,0.00476033,0.000913139,1135.4,217.796,0
run0350,det_h1-4,0.00538644,0.000543313,1284.74,129.588,0
run0351,det_h0-0,0.00941291,0.000810713,646.526,55.6838,0
run0351,det_h0-1,0.00840699,0.000822938,577.434,56.5235,0
run0351,det_h0-2,0.00157162,0.000732854,107.947,50.3361,0
run0351,det_h0-3,0.00950701,0.00128921,652.989,88.5494,0
run0351,det_h0-4,0.00714304,0.00166659,490.619,114.47,0
run0351,det_h0-5,0.00701742,0.00142059,481.991,97.5732,0
run0351,det_h0-6,0.00614292,0.00267976,421.927,184.059,0
run0351,det_h0-7,0.00692072,0.000915636,475.349,62.8904,1
run0351,det_h1-0,0.00632955,0.00232667,434.745,159.807,1
run0351,det_h1-1,0.00152713,0.000646288,104.891,44.3903,0
run0351,det_h1-2,0.0030302,0.000651083,208.129,44.7197,1
run0351,det_h1-3,0.0133726,0.00650046,918.498,446.484,0
run0351,det_h1-4,0.00138847,0.00010358,95.3674,7.1144,1
run0352,det_h0-0,0.00847345,0.00162675,384.339,73.7859,0
run0352,det_h0-1,0.00192952,0.000899983,87.5191,40.8214,0
run0352,det_h0-2,0.00968441,0.0023107,439.265,104.809,0
run0352,det_h0-3,0.00533976,0.00107608,242.201,48.8088,1
run0352,det_h0-4,0.00704162,0.00112144,319.394,50.8663,0
run0352,det_h0-5,0.00623059,0.0012334,282.607,55.9447,0
run0352,det_h0-6,0.00848026,0.00119233,384.647,54.0819,0
run0352,det_h0-7,0.00595189,0.000791611,269.966,35.9059,1
run0352,det_h1-0,0.00520244,0.00163396,235.972,74.113,0
run0352,det_h1-1,0.00661035,0.00149363,299.832,67.7481,0
run0352,det_h1-2,0.00245325,0.000976815,111.275,44.3064,1
run0352,det_h1-3,0.00625409,0.000875669,283.673,39.7186,0
run0352,det_h1-4,0.00850296,0.00347521,385.677,157.628,0
run0353,det_h0-0,0.0122756,0.0117513,239.718,229.479,0
run0353,det_h0-1,0.0133586,0.00207632,260.868,40.5465,0
run0353,det_h0-2,0.0101282,0.00303096,197.783,59.1887,1
run0353,det_h0-3,0.056209,0.00329575,1097.65,64.3593,1
run0353,det_h0-4,0.0139735,0.00197548,272.875,38.5771,0
run0353,det_h0-5,0.0110358,0.00216572,215.508,42.2922,0
run0353,det_h0-6,0.00945177,0.00242043,184.574,47.2661,0
run0353,det_h0-7,0.0106015,0.0021686,207.026,42.3483,0
run0353,det_h1-0,0.00837592,0.00163307,163.565,31.8906,0
run0353,det_h1-1,0.00468728,0.00137411,91.5333,26.8337,0
run0353,det_h1-2,0.0113565,0.00365252,221.769,71.3265,1
run0353,det_h1-3,0.018545,0.00529569,362.146,103.414,1
run0353,det_h1-4,0.0119264,0.00183091,232.898,35.754,0
run0354,det_h0-0,0.0178159,0.00112857,796.726,50.4697,0
run0354,det_h0-1,0.00213254,7.38868e-05,95.3674,3.30422,1
run0354,det_h0-2,0.00837623,0.000951482,374.585,42.5503,0
run0354,det_h0-3,0.0144929,0.00119252,648.122,53.3294,1
run0354,det_h0-4,0.013448,0.00215986,601.395,96.5889,0
run0354,det_h0-5,0.00706135,0.00128641,315.783,57.5282,0
run0354,det_h0-6,0.00213254,0.000167761,95.3674,7.50228,1
run0354,det_h0-7,0.00882787,0.00218114,394.782,97.5404,1
run0354,det_h1-0,0.0104102,0.00537871,465.544,240.536,0
run0354,det_h1-1,0.0125537,0.00166692,561.401,74.5447,0
run0354,det_h1-2,0.00694743,0.00100221,310.689,44.819,1
run0354,det_h1-3,0.00213254,0.000174708,95.3674,7.81294,1
run0354,det_h1-4,0.0182125,0.00147726,814.463,66.063,0
run0355,det_h0-0,0.0710439,0.00256385,1554.01,56.0817,0
run0355,det_h0-1,0.00435985,0.000642201,95.3674,14.0475,1
run0355,det_h0-2,0.0305108,0.00205637,667.392,44.9811,0
run0355,det_h0-3,0.0537805,0.00246234,1176.39,53.8612,1
run0355,det_h0-4,0.0520268,0.00244453,1138.03,53.4716,0
run0355,det_h0-5,0.0116928,0.00954421,255.767,208.77,0
run0355,det_h0-6,0.0507638,0.00252007,1110.41,55.124,0
run0355,det_h0-7,0.00435985,0.000929957,95.3674,20.3419,1
run0355,det_h1-0,0.00188736,0.000619256,41.2841,13.5456,1
run0355,det_h1-1,0.00435985,0.000452766,95.3674,9.90381,1
run0355,det_h1-2,0.0152262,0.00183386,333.059,40.1138,1
run0355,det_h1-3,5.07554e-13,5.71452e-05,1.11022e-08,1.24999,1
run0355,det_h1-4,0.00435985,0.000225579,95.3674,4.93432,1
run0356,det_h0-0,0.00443838,0.000207972,95.3674,4.46869,1
run0356,det_h0-1,0.0124598,0.0062824,267.723,134.99,1
run0356,det_h0-2,0.00443838,0.000340445,95.3674,7.31514,1
run0356,det_h0-3,0.00443838,0.000486843,95.3674,10.4608,1
run0356,det_h0-4,0.0811362,0.0849409,1743.37,1825.12,0
run0356,det_h0-5,0.00205769,0.0019877,44.2136,42.7098,0
run0356,det_h0-6,0.00394098,0.00148016,84.6798,31.8042,1
run0356,det_h0-7,0.00300631,0.00159748,64.5966,34.3251,0
run0356,det_h1-0,0.0973634,0.00328118,2092.05,70.5026,0
run0356,det_h1-1,0.0301371,0.00898859,647.557,193.138,0
run0356,det_h1-2,0.050848,0.00181291,1092.57,38.9539,1
run0356,det_h1-3,0.0135197,0.00685589,290.499,147.312,0
run0356,det_h1-4,0.00443838,0.00021,95.3674,4.51226,1
run0357,det_h0-0,0.00547994,0.000612587,95.3674,10.6609,1
run0357,det_h0-1,0.00773973,0.00418168,134.695,72.7737,0
run0357,det_h0-2,0.00547994,0.000778727,95.3674,13.5522,1
run0357,det_h0-3,0.0186695,0.00233592,324.906,40.6521,0
run0357,det_h0-4,0.0167005,0.00203818,290.639,35.4704,0
run0357,det_h0-5,0.00547994,0.000511795,95.3674,8.90676,1
run0357,det_h0-6,0.018659,0.00173614,324.723,30.214,0
run0357,det_h0-7,0.00547994,71.1425,95.3674,1.23809e+06,1
run0357,det_h1-0,0.00547994,5695.52,95.3674,9.91192e+07,1
run0357,det_h1-1,0.0150961,0.00270787,262.718,47.1251,0
run0357,det_h1-2,0.00876713,0.00728077,152.574,126.707,1
run0357,det_h1-3,0.0430136,0.0175664,748.566,305.707,0
run0357,det_h1-4,0.0206565,0.00231022,359.485,40.2048,0
run0358,det_h0-0,0.0169592,0.00218024,407.987,52.4502,1
run0358,det_h0-1,0.00220495,0.00140042,53.0445,33.69,0
run0358,det_h0-2,0.00798897,0.00277627,192.191,66.7887,0
run0358,det_h0-3,0.0124717,0.00190468,300.032,45.821,1
run0358,det_h0-4,0.000967611,0.000827807,23.2778,19.9146,0
run0358,det_h0-5,0.00195602,0.00252888,47.056,60.8372,0
run0358,det_h0-6,0.0127283,0.00196571,306.205,47.2891,0
run0358,det_h0-7,0.00775355,0.00131372,186.527,31.6041,0
run0358,det_h1-0,0.0137901,0.00196964,331.749,47.3837,0
run0358,det_h1-1,0.00921781,0.00152966,221.753,36.7991,0
run0358,det_h1-2,0.0140475,0.00274482,337.94,66.0322,0
run0358,det_h1-3,0.00922313,0.00158817,221.881,38.2067,0
run0358,det_h1-4,0.000831586,0.000586474,20.0055,14.1088,0
run0359,det_h0-0,0.00905696,0.00149756,306.795,50.7283,1
run0359,det_h0-1,0.00600912,0.0013581,203.553,46.0044,1
run0359,det_h0-2,0.00419208,0.000724282,142.003,24.5343,0
run0359,det_h0-3,0.00541226,0.00178459,183.335,60.4512,0
run0359,det_h0-4,0.00409847,0.000897088,138.831,30.388,1
run0359,det_h0-5,0.00553227,0.000969038,187.4,32.8252,0
run0359,det_h0-6,0.0072127,0.00119263,244.323,40.3993,1
run0359,det_h0-7,0.00653719,0.00309795,221.441,104.94,0
run0359,det_h1-0,0.00475587,0.00109233,161.1,37.0017,0
run0359,det_h1-1,0.00496154,0.00178903,168.067,60.6016,1
run0359,det_h1-2,0.00310253,0.000850564,105.095,28.812,0
run0359,det_h1-3,0.00221225,0.00116162,74.9376,39.3486,1
run0359,det_h1-4,0.00708885,0.00179174,240.128,60.6933,0
run0360,det_h0-0,0.00154324,7.71529e-05,95.3674,4.76782,1
run0360,det_h0-1,0.0133306,0.00798347,823.793,493.355,1
run0360,det_h0-2,0.0037433,0.00167746,231.325,103.662,0
run0360,det_h0-3,98.2918,98.2902,6.07414e+06,6.07404e+06,0
run0360,det_h0-4,0.00440009,0.000789157,271.912,48.7675,1
run0360,det_h0-5,0.00230217,0.000557533,142.267,34.4539,0
run0360,det_h0-6,0.00154324,0.000111955,95.3674,6.91851,1
run0360,det_h0-7,0.00749746,0.00132213,463.321,81.7039,0
run0360,det_h1-0,0.00385955,0.000780601,238.508,48.2388,0
run0360,det_h1-1,0.00462853,0.000679809,286.029,42.0102,0
run0360,det_h1-2,0.00163263,0.00109789,100.892,67.8461,0
run0360,det_h1-3,0.00256369,0.00106381,158.428,65.7402,0
run0360,det_h1-4,0.00560459,0.000903644,346.347,55.8425,0
run0361,det_h0-0,0.00367066,0.000542422,315.897,46.6809,0
run0361,det_h0-1,0.0041431,0.000831129,356.555,71.527,0
run0361,det_h0-2,0.00267974,0.000610178,230.618,52.5119,1
run0361,det_h0-3,0.00369919,0.000791937,318.352,68.1541,0
run0361,det_h0-4,0.00247503,0.000546111,213.001,46.9983,1
run0361,det_h0-5,0.00429459,0.000825857,369.593,71.0733,1
run0361,det_h0-6,0.00444087,0.000989683,382.181,85.1722,0
run0361,det_h0-7,0.00380634,0.000560938,327.573,48.2743,0
run0361,det_h1-0,0.0281464,0.000632534,2422.28,54.4359,1
run0361,det_h1-1,0.00270372,0.000662233,232.682,56.9918,1
run0361,det_h1-2,0.00377869,0.0022583,325.194,194.349,0
run0361,det_h1-3,0.00349498,0.00232153,300.778,199.791,0
run0361,det_h1-4,0.00445845,0.000887204,383.694,76.3528,0
run0362,det_h0-0,0.00397364,0.000437329,907.798,99.9099,0
run0362,det_h0-1,0.00452712,0.000484851,1034.24,110.767,1
run0362,det_h0-2,0.00207066,0.000533994,473.053,121.994,0
run0362,det_h0-3,0.00236073,0.000519813,539.321,118.754,0
run0362,det_h0-4,0.00440369,0.000802935,1006.04,183.435,0
run0362,det_h0-5,0.00245006,0.00123829,559.729,282.893,0
run0362,det_h0-6,0.00376877,0.00122909,860.994,280.791,1
run0362,det_h0-7,0.00365317,0.000610119,834.586,139.385,0
run0362,det_h1-0,0.00443405,0.000886577,1012.98,202.543,0
run0362,det_h1-1,0.00225727,0.000654807,515.684,149.594,0
run0362,det_h1-2,0.000685261,0.000625572,156.551,142.915,0
run0362,det_h1-3,0.00249569,0.00157775,570.152,360.445,0
run0362,det_h1-4,0.00330213,0.000590287,754.387,134.854,0
run0363,det_h0-0,0.00973073,0.000910964,3783.71,354.22,0
run0363,det_h0-1,0.000245261,6.64157e-06,95.3674,2.58251,1
run0363,det_h0-2,0.00469332,0.000307732,1824.96,119.659,0
run0363,det_h0-3,0.00447955,0.000729217,1741.83,283.549,1
run0363,det_h0-4,0.00653531,0.00107306,2541.2,417.251,1
run0363,det_h0-5,0.0078821,0.000548718,3064.88,213.364,1
run0363,det_h0-6,0.00906189,0.000334826,3523.64,130.194,0
run0363,det_h0-7,0.00747545,0.00181176,2906.76,704.485,0
run0363,det_h1-0,0.00729961,0.000863107,2838.39,335.612,0
run0363,det_h1-1,0.00712852,0.0006517,2771.86,253.408,0
run0363,det_h1-2,0.000245261,1.98312e-05,95.3674,7.71118,1
run0363,det_h1-3,0.00931431,0.000542226,3621.78,210.84,0
run0363,det_h1-4,0.00989757,0.000456833,3848.58,177.635,0
run0364,det_h0-0,0.000324609,8.26228e-06,95.3674,2.42739,1
run0364,det_h0-1,0.0143712,0.00219959,4222.14,646.221,0
run0364,det_h0-2,0.00547757,0.000678299,1609.27,199.279,0
run0364,det_h0-3,0.0136642,0.000404766,4014.43,118.917,0
run0364,det_h0-4,0.0143806,0.000942452,4224.89,276.885,0
run0364,det_h0-5,0.0147597,0.000562767,4336.28,165.336,0
run0364,det_h0-6,0.0144351,0.00127827,4240.92,375.544,1
run0364,det_h0-7,0.0198557,0.000308134,5833.45,90.5274,1
run0364,det_h1-0,0.0111658,0.00162123,3280.41,476.305,1
run0364,det_h1-1,0.013017,0.000508483,3824.3,149.388,0
run0364,det_h1-2,0.000324609,2.13061e-05,95.3674,6.25957,1
run0364,det_h1-3,0.000324609,4.75845e-06,95.3674,1.39799,1
run0364,det_h1-4,0.017309,0.00079939,5085.26,234.854,0
run0365,det_h0-0,0.0150093,0.00358318,2580.75,616.103,0
run0365,det_h0-1,0.0196081,0.00253935,3371.47,436.623,0
run0365,det_h0-2,0.000554645,3.76313e-05,95.3674,6.47044,1
run0365,det_h0-3,0.00658296,0.00365003,1131.89,627.597,0
run0365,det_h0-4,0.000554645,2.39737e-05,95.3674,4.12211,1
run0365,det_h0-5,0.0138141,0.0035529,2375.24,610.896,0
run0365,det_h0-6,0.0172613,0.00313691,2967.95,539.37,0
run0365,det_h0-7,0.0204037,0.000718633,3508.28,123.564,1
run0365,det_h1-0,0.0193063,0.000793079,3319.58,136.364,0
run0365,det_h1-1,0.0178875,0.000614108,3075.63,105.592,0
run0365,det_h1-2,0.00938166,0.000567623,1613.11,97.5988,1
run0365,det_h1-3,0.000554645,1.799e-05,95.3674,3.09325,1
run0365,det_h1-4,0.0247997,0.000599273,4264.14,103.041,0
run0366,det_h0-0,0.0440268,0.00257823,4231.86,247.819,0
run0366,det_h0-1,0.00099217,3.92283e-05,95.3674,3.77063,1
run0366,det_h0-2,0.00099217,0.000170204,95.3674,16.3601,1
run0366,det_h0-3,0.00099217,851.67,95.3674,8.18625e+07,1
run0366,det_h0-4,0.0322026,0.00106212,3095.32,102.091,0
run0366,det_h0-5,0.00099217,0.0124562,95.3674,1197.29,1
run0366,det_h0-6,0.00099217,6.28924e-05,95.3674,6.04522,1
run0366,det_h0-7,0.000547324,0.000412696,52.6088,39.6684,0
run0366,det_h1-0,0.0337252,0.000872497,3241.67,83.8644,0
run0366,det_h1-1,0.00099217,5.03175e-05,95.3674,4.83652,1
run0366,det_h1-2,0.00099217,0.000103222,95.3674,9.92167,1
run0366,det_h1-3,0.000747908,0.000660261,71.8889,63.4643,0
run0366,det_h1-4,0.00099217,6.12446e-05,95.3674,5.88683,1
run0367,det_h0-0,0.00125093,5.673e-05,95.3674,4.32493,1
run0367,det_h0-1,0.0523214,0.00115787,3988.83,88.2724,1
run0367,det_h0-2,0.00125093,0.000279405,95.3674,21.301,1
run0367,det_h0-3,0.00125093,252.872,95.3674,1.92782e+07,1
run0367,det_h0-4,105.242,103.429,8.02331e+06,7.88509e+06,1
run0367,det_h0-5,0.0400695,0.00317165,3054.78,241.797,0
run0367,det_h0-6,0.0134986,0.00567477,1029.09,432.628,0
run0367,det_h0-7,0.00125093,0.000135198,95.3674,10.3071,1
run0367,det_h1-0,0.00125093,0.000146133,95.3674,11.1407,1
run0367,det_h1-1,0.00125093,7.93225e-05,95.3674,6.04731,1
run0367,det_h1-2,0.00125093,9.18462e-05,95.3674,7.00208,1
run0367,det_h1-3,0.0134437,0.0342621,1024.9,2612.04,0
run0367,det_h1-4,0.00125093,0.000165945,95.3674,12.6512,1
run0368,det_h0-0,0.00241994,0.000202248,95.3674,7.97038,1
run0368,det_h0-1,0.00241994,0.000134853,95.3674,5.3144,1
run0368,det_h0-2,0.0462272,0.00162633,1821.77,64.0919,0
run0368,det_h0-3,0.01939,0.00672958,764.14,265.206,0
run0368,det_h0-4,0.00241994,0.000358869,95.3674,14.1427,1
