Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,sig2,X2NDF,Linear,Offset,Q_int
run0177,det_h0-4,0.0490988,0.00114579,3812.03,88.959,71.8399,1,0,0,10.6456,11,2.82529,-0.229793,11,77640
run0177,det_h0-5,0.0538812,0.00116131,4183.34,90.1637,71.8399,0,0,0,11.1293,11,1.03722,-0.200845,11,77640
run0177,det_h0-6,0.0574276,0.00117668,4458.68,91.3577,71.8399,1,0,0,9.44836,11,1.41183,-0.194047,11,77640
run0177,det_h0-7,0.0448836,0.00109924,3484.76,85.3448,71.8399,1,0,0,10.7994,11,2.29424,-0.20607,11,77640
run0177,det_h1-0,0.0501534,0.00107454,3893.91,83.4276,71.8399,1,0,0,9.46193,11,1.97,-0.188907,11,77640
run0177,det_h1-1,0.0505507,0.00110055,3924.75,85.4466,71.8399,1,0,0,10.2922,11,3.50712,-0.162266,11,77640
run0177,det_h1-2,0.0246107,0.00081054,1910.78,62.9303,71.8399,1,0,0,11.6135,11,3.13677,-0.131128,11,77640
run0177,det_h1-3,0.0421928,0.00100403,3275.85,77.9529,71.8399,1,0,0,13,11,8.76737,-0.27665,11,77640
run0177,det_h1-4,0.0629528,0.00119118,4887.66,92.4829,71.8399,1,0,0,10.4189,11,3.8963,-0.22521,11,77640
run0178,det_h0-0,0.0531359,0.00102687,4354.96,84.1612,74.4918,1,0,0,9,11,1.918,-0.229256,11,81959
run0178,det_h0-1,0.0550193,0.00114331,4509.33,93.7042,74.4918,1,0,0,10.4029,11,2.8478,-0.247669,11,81959
run0178,det_h0-2,0.0223374,0.000784217,1830.75,64.2737,74.4918,0,0,0,9.73086,11,1.28309,-0.121659,11,81959
run0178,det_h0-3,0.0409861,0.00106056,3359.18,86.9223,74.4918,0,0,0,9.51171,11,0.917093,-0.207862,11,81959
run0178,det_h0-4,0.0431063,0.00113648,3532.95,93.1448,74.4918,1,0,0,10.9215,11,2.55532,-0.22995,11,81959
run0178,det_h0-5,0.0444529,0.00124744,3643.32,102.239,74.4918,0,0,0,11.0838,11,1.32784,-0.234276,11,81959
run0178,det_h0-6,0.0487612,0.00115505,3996.42,94.6664,74.4918,1,0,0,9.36839,11,1.46979,-0.257634,11,81959
run0178,det_h0-7,0.03853,0.00107249,3157.88,87.9,74.4918,1,0,0,10.8092,11,2.43118,-0.248426,11,81959
run0178,det_h1-0,0.041883,0.00117332,3432.69,96.1639,74.4918,1,0,0,10.1441,11,1.67322,-0.221875,11,81959
run0178,det_h1-1,0.0418613,0.00116616,3430.91,95.5777,74.4918,1,0,0,9.82215,11,2.6091,-0.219944,11,81959
run0178,det_h1-2,0.0228073,0.000847307,1869.26,69.4444,74.4918,1,0,0,11.6366,11,2.38638,-0.129641,11,81959
run0178,det_h1-3,0.0369134,0.000976851,3025.38,80.0618,74.4918,1,0,0,13,11,7.82996,-0.293481,11,81959
run0178,det_h1-4,0.0573675,0.0012334,4701.79,101.088,74.4918,1,0,0,11.1695,11,2.49844,-0.240522,11,81959
run0179,det_h0-0,0.0503155,0.00114103,3724.8,84.469,67.955,1,0,0,9,11,1.76476,-0.23659,11,74029
run0179,det_h0-1,0.0507786,0.00121191,3759.09,89.7165,67.955,1,0,0,10.2044,11,1.94907,-0.261212,11,74029
run0179,det_h0-2,0.019762,0.000646462,1462.96,47.857,67.955,0,0,0,9.02431,6.83734,1.39607,-0.119504,6.83734,74029
run0179,det_h0-3,0.033633,0.00111745,2489.82,82.7233,67.955,0,0,0,9.07545,11,1.38691,-0.20241,11,74029
run0179,det_h0-4,0.0379803,0.0012724,2811.64,94.1945,67.955,1,0,0,11.3519,11,1.60853,-0.252647,11,74029
run0179,det_h0-5,0.0353603,0.00126633,2617.69,93.7453,67.955,0,0,0,10.0077,11,1.03739,-0.290044,11,74029
run0179,det_h0-6,0.0425978,0.00104204,3153.47,77.1414,67.955,0,0,0,9,11,1.15531,-0.271329,11,74029
run0179,det_h0-7,0.0335151,0.0011681,2481.09,86.4733,67.955,1,0,0,10.1654,11,2.02152,-0.22448,11,74029
run0179,det_h1-0,0.0359698,0.00124196,2662.81,91.9407,67.955,1,0,0,9.62487,11,1.57663,-0.244044,11,74029
run0179,det_h1-1,0.0385544,0.00130467,2854.14,96.5831,67.955,1,0,0,9.87262,11,1.97262,-0.227981,11,74029
run0179,det_h1-2,0.0190662,0.000881014,1411.45,65.2206,67.955,1,0,0,11.7656,11,2.20281,-0.132813,11,74029
run0179,det_h1-3,0.033705,0.00121748,2495.15,90.1289,67.955,1,0,0,12.2966,11,4.94306,-0.333119,11,74029
run0179,det_h1-4,0.0516752,0.00131101,3825.46,97.0525,67.955,1,0,0,10.0006,11,2.17038,-0.287717,11,74029
run0180,det_h0-0,0.0422831,0.00113955,2964.89,79.9051,65.797,1,0,0,9,11,1.61094,-0.225967,11,70120
run0180,det_h0-1,0.0440041,0.00147969,3085.57,103.756,65.797,1,0,0,10.156,11,1.79487,-0.271168,11,70120
run0180,det_h0-2,0.0174661,0.000807596,1224.73,56.6287,65.797,1,0,0,9.30469,11,1.8522,-0.141628,11,70120
run0180,det_h0-3,0.0303546,0.00130965,2128.47,91.8325,65.797,0,0,0,10.0355,11,1.15942,-0.253647,11,70120
run0180,det_h0-4,0.034243,0.00161676,2401.12,113.367,65.797,1,0,0,10.9217,11,1.62106,-0.276969,11,70120
run0180,det_h0-5,0.0354618,0.00112791,2486.58,79.0891,65.797,0,0,0,10.1174,11,1.14585,-0.299628,11,70120
run0180,det_h0-6,0.036746,0.00108252,2576.63,75.906,65.797,0,0,0,9,11,1.05758,-0.268637,11,70120
run0180,det_h0-7,0.0327235,0.00131555,2294.57,92.2462,65.797,0,0,0,10.8963,11,1.2331,-0.264301,11,70120
run0180,det_h1-0,0.0310947,0.00110728,2180.36,77.6422,65.797,0,0,0,9,11,1.33835,-0.246301,11,70120
run0180,det_h1-1,0.0329639,0.00144723,2311.43,101.48,65.797,1,0,0,9.71447,11,1.40062,-0.227835,11,70120
run0180,det_h1-2,0.0163883,0.000924597,1149.15,64.8328,65.797,1,0,0,10.9827,11,1.85921,-0.169003,11,70120
run0180,det_h1-3,0.0319708,0.00114142,2241.79,80.0361,65.797,1,0,0,13,11,3.84761,-0.317501,11,70120
run0180,det_h1-4,0.0473071,0.00142877,3317.17,100.185,65.797,1,0,0,9.98418,11,1.49648,-0.266658,11,70120
run0181,det_h0-0,0.0362942,0.00110352,3061.09,93.0717,77.8421,1,0,0,9,11.7712,1.73907,-0.306356,11.7712,84341
run0181,det_h0-1,0.0378315,0.0014734,3190.75,124.268,77.8421,1,0,0,10.3945,11,1.68332,-0.314388,11,84341
run0181,det_h0-2,0.0150768,0.000781071,1271.59,65.8763,77.8421,0,0,0,9.75597,11,1.19798,-0.170159,11,84341
run0181,det_h0-3,0.0275782,0.000909964,2325.97,76.7473,77.8421,0,0,0,9.71518,7.50545,1.24047,-0.244519,7.50545,84341
run0181,det_h0-4,0.0288146,0.00130233,2430.25,109.84,77.8421,0,0,0,10.2657,11,1.22198,-0.279696,11,84341
run0181,det_h0-5,0.0283401,0.00119035,2390.24,100.395,77.8421,0,0,0,9.27697,11,1.27459,-0.344934,11,84341
run0181,det_h0-6,0.0319539,0.00119366,2695.02,100.675,77.8421,0,0,0,9.35552,11,1.15986,-0.378395,11,84341
run0181,det_h0-7,0.0268551,0.00124363,2264.98,104.889,77.8421,1,0,0,10.853,11,1.69931,-0.324341,11,84341
run0181,det_h1-0,0.0282418,0.00122209,2381.95,103.073,77.8421,0,0,0,9.19222,11,0.861766,-0.326784,11,84341
run0181,det_h1-1,0.0290997,0.000919255,2454.3,77.5309,77.8421,0,0,0,9.11421,6.83734,1.37647,-0.28561,6.83734,84341
run0181,det_h1-2,0.015404,0.000924888,1299.19,78.0059,77.8421,1,0,0,12.334,11,1.78254,-0.184548,11,84341
run0181,det_h1-3,0.0296739,0.00106695,2502.73,89.9873,77.8421,1,0,0,13,11,3.09077,-0.366263,11,84341
run0181,det_h1-4,0.0415043,0.00150122,3500.52,126.614,77.8421,1,0,0,10.4863,11,1.52493,-0.317801,11,84341
run0183,det_h0-0,0.0325382,0.00150912,1446.71,67.0986,42.8977,1,0,0,9,11,1.5065,-0.192869,11,44462
run0183,det_h0-1,0.0339388,0.00168742,1508.99,75.0261,42.8977,0,0,0,9.25416,11,1.21396,-0.186124,11,44462
run0183,det_h0-2,0.0124454,0.000899948,553.349,40.0135,42.8977,0,0,0,9,11,1.09757,-0.109275,11,44462
run0183,det_h0-3,0.021789,0.00137684,968.781,61.217,42.8977,0,0,0,9,11,1.28624,-0.133985,11,44462
run0183,det_h0-4,0.0234037,0.00197711,1040.57,87.9061,42.8977,0,0,0,9.74362,11,1.13996,-0.136983,11,44462
run0183,det_h0-5,0.0236634,0.00170449,1052.12,75.7851,42.8977,0,0,0,9.98566,11,1.37921,-0.212565,11,44462
run0183,det_h0-6,0.0331804,0.00139026,1475.27,61.8138,42.8977,0,0,0,9,11,1.10169,-0.190029,11,44462
run0183,det_h0-7,0.026079,0.00204151,1159.52,90.7694,42.8977,1,0,0,10.7524,11,1.45513,-0.169258,11,44462
run0183,det_h1-0,0.0229078,0.00143553,1018.53,63.8266,42.8977,0,0,0,9,11,1.03349,-0.164419,11,44462
run0183,det_h1-1,0.0259469,0.00147744,1153.65,65.6899,42.8977,0,0,0,9,11,1.09428,-0.136238,11,44462
run0183,det_h1-2,0.0141968,0.00125534,631.217,55.8151,42.8977,1,0,0,11.9833,11,1.53022,-0.115432,11,44462
run0183,det_h1-3,0.0311477,0.00159144,1384.89,70.7585,42.8977,1,0,0,13,11,2.02361,-0.217631,11,44462
run0183,det_h1-4,0.035623,0.00202171,1583.87,89.8891,42.8977,0,0,0,9.90953,11,1.09206,-0.201465,11,44462
run0184,det_h0-0,0.0345904,0.00134694,2009.67,78.2557,50.5743,1,0,0,9,11,1.70947,-0.260588,11,58099
run0184,det_h0-1,0.0385485,0.00161687,2239.63,93.9386,50.5743,0,0,0,9.30223,11,1.1972,-0.296813,11,58099
run0184,det_h0-2,0.0116213,0.000811967,675.184,47.1745,50.5743,0,0,0,9,11,1.14281,-0.158392,11,58099
run0184,det_h0-3,0.0239336,0.00149298,1390.52,86.7408,50.5743,0,0,0,9.39973,11,1.22629,-0.233387,11,58099
run0184,det_h0-4,0.0279015,0.00170454,1621.05,99.0323,50.5743,0,0,0,9.4441,11,1.05319,-0.273341,11,58099
run0184,det_h0-5,0.0278012,0.00165415,1615.22,96.1044,50.5743,0,0,0,10.383,11,1.17851,-0.295271,11,58099
run0184,det_h0-6,0.0310895,0.00124761,1806.27,72.4846,50.5743,0,0,0,9,11,1.37188,-0.324818,11,58099
run0184,det_h0-7,0.0258447,0.00168751,1501.55,98.0429,50.5743,0,0,0,10.1773,11,1.1687,-0.278391,11,58099
run0184,det_h1-0,0.0266796,0.00125844,1550.06,73.1142,50.5743,1,0,0,9,11,1.4595,-0.219258,11,58099
run0184,det_h1-1,0.0300368,0.00131328,1745.11,76.3001,50.5743,0,0,0,9,11,1.18724,-0.176867,11,58099
run0184,det_h1-2,0.0145804,0.00117781,847.104,68.4294,50.5743,0,0,0,11.9942,11,1.14165,-0.157155,11,58099
run0184,det_h1-3,0.0280416,0.001361,1629.19,79.0729,50.5743,1,0,0,13,11,2.23095,-0.288381,11,58099
run0184,det_h1-4,0.0364617,0.00169311,2118.39,98.3682,50.5743,1,0,0,9.95357,11,1.45135,-0.26674,11,58099
run0185,det_h0-0,0.0326384,0.00176658,1112.84,60.2332,50.623,0,0,0,9,11,1.29157,-0.140445,11,34096
run0185,det_h0-1,0.0348183,0.00198155,1187.17,67.5628,50.623,1,0,0,9.78885,11,1.41162,-0.18025,11,34096
run0185,det_h0-2,0.0129723,0.00108162,442.302,36.8788,50.623,1,0,0,9.02834,11,1.46992,-0.0796347,11,34096
run0185,det_h0-3,0.0259516,0.00211871,884.844,72.2396,50.623,0,0,0,9.65294,11,1.22027,-0.149477,11,34096
run0185,det_h0-4,0.0281069,0.00228774,958.334,78.0028,50.623,0,0,0,10.6687,11,0.873396,-0.158658,11,34096
run0185,det_h0-5,0.0305862,0.00230872,1042.87,78.7183,50.623,0,0,0,10.5091,11,1.07728,-0.198539,11,34096
run0185,det_h0-6,0.0302085,0.0016082,1029.99,54.8332,50.623,0,0,0,9,11,1.11395,-0.192081,11,34096
run0185,det_h0-7,0.0296646,0.00201926,1011.44,68.8487,50.623,1,0,0,9.46987,11,1.52804,-0.139463,11,34096
run0185,det_h1-0,0.0260432,0.00167479,887.968,57.1035,50.623,0,0,0,9,11,0.870641,-0.125068,11,34096
run0185,det_h1-1,0.033375,0.00182317,1137.95,62.1627,50.623,0,0,0,9,11,0.973557,-0.138742,11,34096
run0185,det_h1-2,0.0136639,0.00129447,465.885,44.1361,50.623,0,0,0,13,11,1.13097,-0.104451,11,34096
run0185,det_h1-3,0.0249687,0.00169728,851.331,57.8704,50.623,1,0,0,13,11,2.25326,-0.19118,11,34096
run0185,det_h1-4,0.038206,0.00224572,1302.67,76.5702,50.623,0,0,0,9.56002,11,1.15177,-0.171473,11,34096
run0186,det_h0-0,0.0339154,0.00162496,1248.53,59.8198,36.2445,1,0,0,9,11,1.59803,-0.173397,11,36813
run0186,det_h0-1,0.0399208,0.0020506,1469.6,75.4886,36.2445,0,0,0,10.3665,11,1.20302,-0.158019,11,36813
run0186,det_h0-2,0.0130416,0.000954069,480.101,35.1221,36.2445,0,0,0,9,11,1.37018,-0.0629102,11,36813
run0186,det_h0-3,0.0237577,0.00181751,874.593,66.908,36.2445,0,0,0,9.08517,11,1.14512,-0.120938,11,36813
run0186,det_h0-4,0.0318414,0.00223597,1172.18,82.3129,36.2445,0,0,0,11.3345,11,1.1533,-0.130974,11,36813
run0186,det_h0-5,0.0261775,0.00199975,963.671,73.6167,36.2445,0,0,0,10.0399,11,1.35238,-0.177083,11,36813
run0186,det_h0-6,0.0284961,0.0015487,1049.03,57.0123,36.2445,0,0,0,9,11,1.17614,-0.174047,11,36813
run0186,det_h0-7,0.0265449,0.00176733,977.199,65.0608,36.2445,0,0,0,10.1439,11,1.02077,-0.133107,11,36813
run0186,det_h1-0,0.0287114,0.00183687,1056.95,67.6209,36.2445,0,0,0,9.31173,11,1.06334,-0.122536,11,36813
run0186,det_h1-1,0.027309,0.00158187,1005.33,58.2335,36.2445,0,0,0,9,11,1.30531,-0.135519,11,36813
run0186,det_h1-2,0.0138823,0.00139276,511.051,51.2717,36.2445,0,0,0,11.2115,11,1.14313,-0.097339,11,36813
run0186,det_h1-3,0.0276114,0.00191219,1016.46,70.3933,36.2445,1,0,0,11.4527,11,2.06752,-0.178005,11,36813
run0186,det_h1-4,0.0406117,0.00221581,1495.04,81.5707,36.2445,0,0,0,9.81044,11,1.33393,-0.148482,11,36813
run0187,det_h0-0,0.0358251,0.00199169,826.234,45.9343,36.9614,0,0,0,9,11,0.983566,-0.080358,11,23063
run0187,det_h0-1,0.0423902,0.00255262,977.644,58.8711,36.9614,0,0,0,10.3091,11,1.26843,-0.0868588,11,23063
run0187,det_h0-2,0.0162282,0.0015267,374.271,35.2103,36.9614,1,0,0,9.63763,11,1.51445,-0.0521079,11,23063
run0187,det_h0-3,0.0294356,0.00265258,678.873,61.1765,36.9614,0,0,0,10.8422,11,1.12403,-0.0389735,11,23063
run0187,det_h0-4,0.0317859,0.00255687,733.078,58.9691,36.9614,0,0,0,11.1368,11,1.37635,-0.0836913,11,23063
run0187,det_h0-5,0.0298564,0.00208938,688.579,48.1875,36.9614,1,0,0,9.35493,11,1.44936,-0.0956,11,23063
run0187,det_h0-6,0.035439,0.0018026,817.331,41.5734,36.9614,0,0,0,9,11,1.36336,-0.0802583,11,23063
run0187,det_h0-7,0.0269756,0.00216108,622.139,49.8411,36.9614,0,0,0,10.2196,11,1.21533,-0.0714783,11,23063
run0187,det_h1-0,0.0272166,0.00181938,627.697,41.9603,36.9614,0,0,0,9,11,0.937647,-0.0605103,11,23063
run0187,det_h1-1,0.0336039,0.00268038,775.007,61.8176,36.9614,0,0,0,9.94072,11,1.19697,-0.0547403,11,23063
run0187,det_h1-2,0.016412,0.00169092,378.509,38.9977,36.9614,1,0,0,12.7893,11,1.70775,-0.0457371,11,23063
run0187,det_h1-3,0.0335518,0.00235432,773.806,54.2977,36.9614,1,0,0,12.9007,11,1.73757,-0.0831918,11,23063
run0187,det_h1-4,0.0438724,0.00268799,1011.83,61.993,36.9614,1,0,0,11.5289,11,1.52839,-0.072512,11,23063
run0188,det_h0-0,0.0452663,0.00179051,1274.25,50.4027,47.1086,1,0,0,9,11,1.45856,-0.0489606,11,28150
run0188,det_h0-1,0.0527824,0.00206061,1485.83,58.0061,47.1086,1,0,0,11.0543,11,1.65393,-0.0885911,11,28150
run0188,det_h0-2,0.0182222,0.00108798,512.954,30.6267,47.1086,0,0,0,9,11,1.23448,-0.042466,11,28150
run0188,det_h0-3,0.029516,0.00195604,830.876,55.0626,47.1086,0,0,0,9.51141,11,1.09466,-0.0729231,11,28150
run0188,det_h0-4,0.0381815,0.00216079,1074.81,60.8262,47.1086,1,0,0,10.9904,11,1.57169,-0.0494594,11,28150
run0188,det_h0-5,0.0395341,0.00218436,1112.88,61.4897,47.1086,0,0,0,10.8484,11,1.21663,-0.0957358,11,28150
run0188,det_h0-6,0.0356127,0.0015982,1002.5,44.9892,47.1086,0,0,0,9,11,1.23067,-0.0968157,11,28150
run0188,det_h0-7,0.0278407,0.00175069,783.717,49.282,47.1086,1,0,0,10.0576,11,1.4836,-0.0856306,11,28150
run0188,det_h1-0,0.0384054,0.00206007,1081.11,57.9909,47.1086,0,0,0,9.33628,11,1.01202,-0.0562633,11,28150
run0188,det_h1-1,0.0338065,0.00168377,951.654,47.398,47.1086,0,0,0,9,11,1.29274,-0.0788242,11,28150
run0188,det_h1-2,0.0192237,0.00136639,541.146,38.4639,47.1086,1,0,0,11.4921,11,1.94941,-0.041343,11,28150
run0188,det_h1-3,0.0322979,0.00172096,909.186,48.4449,47.1086,1,0,0,13,11,2.55592,-0.0916474,11,28150
run0188,det_h1-4,0.0552083,0.00243944,1554.11,68.6704,47.1086,1,0,0,12.1131,11,1.50759,-0.0699841,11,28150
run0189,det_h0-0,0.0465049,0.00162453,1709.71,59.7242,61.0519,1,0,0,9.21999,11,1.76802,-0.0672825,11,36764
run0189,det_h0-1,0.052888,0.00187804,1944.38,69.0442,61.0519,1,0,0,10.4256,11,2.15228,-0.0775702,11,36764
run0189,det_h0-2,0.0206545,0.00114295,759.341,42.0195,61.0519,1,0,0,10.2308,11,1.86233,-0.0369431,11,36764
run0189,det_h0-3,0.038385,0.00173812,1411.19,63.9003,61.0519,0,0,0,9.87167,11,1.2963,-0.0376827,11,36764
run0189,det_h0-4,0.0424148,0.00179969,1559.34,66.1637,61.0519,1,0,0,11.2566,11,1.56594,-0.0769615,11,36764
run0189,det_h0-5,0.0442859,0.00177515,1628.13,65.2616,61.0519,0,0,0,10.4611,11,1.36789,-0.0958872,11,36764
run0189,det_h0-6,0.0429635,0.00138136,1579.51,50.7842,61.0519,0,0,0,9,11,1.16076,-0.0885793,11,36764
run0189,det_h0-7,0.0409766,0.00162962,1506.46,59.9112,61.0519,1,0,0,11.6532,11,1.60658,-0.0729611,11,36764
run0189,det_h1-0,0.0379618,0.0018092,1395.63,66.5133,61.0519,1,0,0,9.95221,11,1.53996,-0.0573628,11,36764
run0189,det_h1-1,0.042198,0.00231367,1551.37,85.0596,61.0519,1,0,0,11.1705,11,1.67758,-0.0582123,11,36764
run0189,det_h1-2,0.0206102,0.00106353,757.713,39.0997,61.0519,1,0,0,10.8785,11,2.02817,-0.0561417,11,36764
run0189,det_h1-3,0.0392355,0.00141936,1442.45,52.1813,61.0519,1,0,0,13,11,3.65659,-0.083106,11,36764
run0189,det_h1-4,0.0569025,0.00186829,2091.96,68.6857,61.0519,1,0,0,10.9805,11,1.86925,-0.0710455,11,36764
run0190,det_h0-0,0.0602162,0.00165879,2400.16,66.1176,66.7328,0,0,0,9.3296,11,1.337,-0.0254061,11,39859
run0190,det_h0-1,0.0569808,0.00176065,2271.2,70.1779,66.7328,1,0,0,10.461,11,1.80024,-0.0698717,11,39859
run0190,det_h0-2,0.0219841,0.000891413,876.265,35.5308,66.7328,1,0,0,9,11,1.70314,-0.0495187,11,39859
run0190,det_h0-3,0.0415271,0.0015904,1655.23,63.3917,66.7328,0,0,0,9.63571,11,1.16413,-0.0565752,11,39859
run0190,det_h0-4,0.0459722,0.00179273,1832.41,71.4565,66.7328,1,0,0,12.2377,11,1.78687,-0.0396916,11,39859
run0190,det_h0-5,0.0486779,0.00183315,1940.25,73.0677,66.7328,0,0,0,11.5087,11,1.20451,-0.0747733,11,39859
run0190,det_h0-6,0.0489076,0.00146024,1949.41,58.2037,66.7328,1,0,0,9.45029,11,1.44082,-0.0805244,11,39859
run0190,det_h0-7,0.0401481,0.00144138,1600.26,57.452,66.7328,1,0,0,10.5566,11,1.8705,-0.0721243,11,39859
run0190,det_h1-0,0.0474999,0.00169936,1893.3,67.7346,66.7328,0,0,0,10.409,11,1.39367,-0.0597707,11,39859
run0190,det_h1-1,0.0493689,0.00163964,1967.8,65.3546,66.7328,1,0,0,10.1439,11,1.69152,-0.0269962,11,39859
run0190,det_h1-2,0.0261271,0.0010208,1041.4,40.688,66.7328,1,0,0,13,11,1.97861,-0.0500732,11,39859
run0190,det_h1-3,0.0409467,0.00136954,1632.09,54.5883,66.7328,1,0,0,13,11,4.52637,-0.110018,11,39859
run0190,det_h1-4,0.0605641,0.00187325,2414.03,74.6658,66.7328,1,0,0,11.8257,11,2.36593,-0.0584324,11,39859
run0191,det_h0-0,0.057994,0.00150475,2391.27,62.0454,65.0808,1,0,0,9,11,1.49609,-0.0252714,11,41233
run0191,det_h0-1,0.0627684,0.00179329,2588.13,73.9428,65.0808,1,0,0,11.0335,11,2.52963,-0.0773919,11,41233
run0191,det_h0-2,0.0241442,0.000991754,995.538,40.893,65.0808,1,0,0,9.23672,11,1.70091,-0.0233924,11,41233
run0191,det_h0-3,0.0428897,0.00153142,1768.47,63.1451,65.0808,0,0,0,9.91707,11,1.30405,-0.0335175,11,41233
run0191,det_h0-4,0.0482806,0.0015988,1990.75,65.9232,65.0808,1,0,0,10.9196,11,1.91672,-0.0582438,11,41233
run0191,det_h0-5,0.050839,0.00168578,2096.25,69.5099,65.0808,1,0,0,11.3609,11,1.97911,-0.0690542,11,41233
run0191,det_h0-6,0.0465125,0.00142737,1917.85,58.8549,65.0808,0,0,0,9.73646,11,1.39389,-0.0625743,11,41233
run0191,det_h0-7,0.0394716,0.00140761,1627.53,58.0402,65.0808,1,0,0,10.8878,11,2.01786,-0.074329,11,41233
run0191,det_h1-0,0.0468279,0.00158207,1930.86,65.2335,65.0808,1,0,0,9.72127,11,1.56389,-0.0574623,11,41233
run0191,det_h1-1,0.046472,0.00161457,1916.18,66.5738,65.0808,1,0,0,9.98145,11,2.1144,-0.0544684,11,41233
run0191,det_h1-2,0.0241862,0.00104966,997.269,43.2805,65.0808,1,0,0,11.5719,11,1.84469,-0.0590064,11,41233
run0191,det_h1-3,0.0435486,0.00133119,1795.64,54.8888,65.0808,1,0,0,13,11,5.75982,-0.108243,11,41233
run0191,det_h1-4,0.0678427,0.00187529,2797.36,77.3238,65.0808,1,0,0,12.358,11,2.53323,-0.053496,11,41233
run0192,det_h0-0,0.0568732,0.00114582,3378.78,68.072,92.8626,1,0,0,9,11,1.78376,-0.0558315,11,59409
run0192,det_h0-1,0.0619118,0.00143786,3678.12,85.4216,92.8626,1,0,0,10.6927,11,2.69498,-0.105727,11,59409
run0192,det_h0-2,0.0230428,0.000819415,1368.95,48.6806,92.8626,1,0,0,10.2668,11,1.52471,-0.0393027,11,59409
run0192,det_h0-3,0.0415563,0.00128897,2468.82,76.5762,92.8626,0,0,0,10.2149,11,1.00726,-0.0241822,11,59409
run0192,det_h0-4,0.051317,0.00133015,3048.69,79.0229,92.8626,1,0,0,11.6045,11,2.93669,-0.0227593,11,59409
run0192,det_h0-5,0.0496505,0.00133645,2949.69,79.3969,92.8626,0,0,0,10.8972,11,1.13464,-0.061201,11,59409
run0192,det_h0-6,0.052541,0.00121958,3121.41,72.454,92.8626,0,0,0,10.0237,11,1.30589,-0.0739335,11,59409
run0192,det_h0-7,0.0409171,0.00116342,2430.84,69.1174,92.8626,1,0,0,11.3106,11,2.27562,-0.0834974,11,59409
run0192,det_h1-0,0.0486119,0.00149292,2887.99,88.6927,92.8626,1,0,0,11.039,11,1.77669,-0.0570292,11,59409
run0192,det_h1-1,0.0443288,0.00146607,2633.53,87.0976,92.8626,1,0,0,9.78531,11,3.15547,-0.0689456,11,59409
run0192,det_h1-2,0.0217427,0.000761017,1291.71,45.2112,92.8626,1,0,0,13,11,2.15937,-0.0587073,11,59409
run0192,det_h1-3,0.0392231,0.00107057,2330.21,63.6014,92.8626,1,0,0,13,11,6.4204,-0.125716,11,59409
run0192,det_h1-4,0.0636936,0.00149162,3783.97,88.6155,92.8626,1,0,0,11.45,11,3.15749,-0.0434272,11,59409
run0193,det_h0-0,0.041542,0.00100322,2616.94,63.1979,98.2003,1,0,0,9,11,1.63574,-0.0254184,11,62995
run0193,det_h0-1,0.0489896,0.00130566,3086.1,82.2501,98.2003,1,0,0,11.5731,11,2.65859,-0.0569217,11,62995
run0193,det_h0-2,0.0160254,0.000623826,1009.52,39.2979,98.2003,1,0,0,9.20198,11,1.93898,-0.0141771,11,62995
run0193,det_h0-3,0.0327149,0.00115743,2060.88,72.912,98.2003,0,0,0,10.8091,11,1.05961,-0.00504653,11,62995
run0193,det_h0-4,0.0342815,0.00113331,2159.57,71.393,98.2003,1,0,0,12.3266,11,2.01053,-0.0470884,11,62995
run0193,det_h0-5,0.0375442,0.00121697,2365.1,76.6629,98.2003,1,0,0,11.3858,11,1.46146,-0.0505728,11,62995
run0193,det_h0-6,0.0358989,0.000969767,2261.45,61.0905,98.2003,1,0,0,9.40762,11,1.66063,-0.0639709,11,62995
run0193,det_h0-7,0.0301851,0.000937547,1901.51,59.0608,98.2003,1,0,0,10.7769,11,2.23085,-0.0645228,11,62995
run0193,det_h1-0,0.0339221,0.00117676,2136.92,74.1301,98.2003,1,0,0,10.1309,11,1.95084,-0.0510661,11,62995
run0193,det_h1-1,0.03715,0.00142042,2340.26,89.479,98.2003,1,0,0,11.1729,11,2.45239,-0.0397675,11,62995
run0193,det_h1-2,0.0189521,0.000680668,1193.89,42.8787,98.2003,1,0,0,13,11,1.98371,-0.0408307,11,62995
run0193,det_h1-3,0.0324228,0.000921464,2042.47,58.0476,98.2003,1,0,0,13,11,4.59179,-0.0985541,11,62995
run0193,det_h1-4,0.0453529,0.0014647,2857.01,92.2688,98.2003,1,0,0,11.4497,11,2.69061,-0.0373989,11,62995
run0194,det_h0-0,0.0269818,0.000712126,2686.04,70.8921,104.772,1,0,0,9.07753,11,1.46137,-0.0370067,11,99550
run0194,det_h0-1,0.0317077,0.000888282,3156.5,88.4284,104.772,1,0,0,11.6062,11,3.03045,-0.0912822,11,99550
run0194,det_h0-2,0.011348,0.000450288,1129.69,44.8261,104.772,1,0,0,9.71745,11,1.91312,-0.0530215,11,99550
run0194,det_h0-3,0.0216298,0.000734863,2153.24,73.1556,104.772,0,0,0,10.6565,11,1.30092,-0.0284495,11,99550
run0194,det_h0-4,0.0236944,0.00106095,2358.78,105.617,104.772,1,0,0,12.6286,11,2.57057,-0.0547569,11,99550
run0194,det_h0-5,0.0234106,0.000750288,2330.52,74.6912,104.772,1,0,0,11.1695,11,1.59818,-0.0751931,11,99550
run0194,det_h0-6,0.0245958,0.00067487,2448.51,67.1833,104.772,1,0,0,9.6865,11,1.78002,-0.0747029,11,99550
