,a0,a2,a4,a0_err,a2_err,a4_err,Chi2,Pval,Chi2NDF
4.271479255131674,7.157560484743392e-05,8.606587674297821e-06,2.518083844805019e-06,1.7272971796228797e-06,3.2031485609728955e-06,3.945892595870615e-06,2.1935976224350755,0.7002015861789453,0.5483994056087689
4.273021831352856,7.169626211964261e-05,9.355735508772656e-06,-5.600971777915516e-07,1.8105348245529494e-06,3.350969402752129e-06,4.076270298440129e-06,2.3895524124483405,0.6645161341042327,0.5973881031120851
4.2816773979272655,6.0410027971503836e-05,5.3853150349390775e-06,1.2943774823250117e-06,1.5275941156478435e-06,2.8118124339485134e-06,3.4456605043162217e-06,2.4351193399341136,0.656290123442564,0.6087798349835284
4.286305126590811,5.694112587521841e-05,1.071035917088706e-05,-1.1580871169902351e-06,1.5676513294305324e-06,2.8954801130878443e-06,3.6043681983279235e-06,4.618300944754628,0.3287495807419141,1.154575236188657
4.29024726582272,4.6295180779588297e-05,4.876419958914122e-06,9.15495953719635e-07,1.203294216638218e-06,2.243939594630464e-06,2.7381497532518513e-06,2.6972228722452263,0.6097006616582479,0.6743057180613066
4.298731435039221,3.723820128997261e-05,3.4367878718585327e-06,-1.231742059918547e-07,9.664228246720908e-07,1.8001844072529243e-06,2.1681774600868376e-06,0.09262432555761575,0.9989601341556867,0.023156081389403938
4.303359163702766,3.839777076800151e-05,5.748301773844432e-06,-4.048826955060621e-07,1.1612614570784639e-06,2.1899231022001705e-06,2.624504667766106e-06,2.3535701552815635,0.6710336297868837,0.5883925388203909
4.307472700292585,5.018950560891209e-05,8.142927957153136e-06,8.840167021556094e-07,1.317007698130247e-06,2.460689728280407e-06,3.0332150391420996e-06,2.1371403337061357,0.7105524315393353,0.5342850834265339
4.309957961982268,6.833310461051742e-05,8.729773566300315e-06,1.5841859926825087e-06,1.7313593060793962e-06,3.21061506389256e-06,3.943348727832655e-06,1.6614425525376633,0.7977091297561723,0.4153606381344158
4.310129359340176,6.59920500998617e-05,7.87401643882651e-06,-2.221825843872472e-06,1.6663595916664592e-06,3.069477371807172e-06,3.7447302123839946e-06,0.162610388263185,0.9968685436943222,0.04065259706579625
4.311757634240313,0.00010675525836075388,1.822271355097665e-05,-2.356956390540347e-06,2.668284743646018e-06,4.908493670886867e-06,6.075012706580478e-06,0.2942606526082105,0.9901816468860638,0.07356516315205262
4.31604256818804,0.0001962193940118006,3.1245909784621e-05,-1.4994738280782807e-05,4.916724030715988e-06,8.983639968669479e-06,1.1078042081325357e-05,0.5579317537285277,0.9676217384228225,0.13948293843213191
4.318613528556677,0.0002133368485716505,3.912355109054463e-05,-1.7156954997200023e-05,5.443185735698627e-06,9.90939929663006e-06,1.2288673283585837e-05,0.15577719826150815,0.9971196837853382,0.03894429956537704
4.320584598172632,0.00022061051035038022,3.583637662068974e-05,7.297942974699703e-06,5.784830880145438e-06,1.0739545578421245e-05,1.331478341992524e-05,5.316825500141896,0.2563059652074846,1.329206375035474
4.322898462504404,0.00025559112148460173,5.067277076018921e-05,-6.944819674058547e-06,6.295232474274493e-06,1.1638048146750664e-05,1.4517642547287016e-05,0.49611690797316726,0.9738778956513563,0.12402922699329182
4.325555121551995,0.00029236306876702085,4.840086449320533e-05,-7.6206733393329785e-06,7.077881356957104e-06,1.2974634747970827e-05,1.6169827430744144e-05,0.6064862371523543,0.9623401985099005,0.15162155928808857
4.327954684562723,0.0003069354876369401,5.808252410655052e-05,-1.2662783406119091e-05,7.395759577334851e-06,1.3623480066107951e-05,1.699507110797323e-05,0.8219438369357418,0.9354822122047594,0.20548595923393545
4.330782740968223,0.0002945099159832664,6.157827426437972e-05,-3.9511276602480715e-06,7.296585048372289e-06,1.3535007187278274e-05,1.6900252810869282e-05,0.6686178897924249,0.9551418348701053,0.16715447244810622
4.33318230397895,0.00026952348117869284,5.3348329901353975e-05,-8.687530486165419e-06,6.633480643097727e-06,1.2201742389821752e-05,1.5140270697974731e-05,0.4596350466146344,0.9773096671807712,0.1149087616536586
